match_id,blue_Win,blue_Wards,blue_Yellow_Wards,blue_Sight_Wards,blue_Blue_Wards,blue_Control_Wards,blue_Wards_Destroyed,blue_First_Blood,blue_Kills,blue_Aces,blue_Assists,blue_Void_Grubs,blue_Dragons,blue_Cloud_Drake,blue_Infernal_Drake,blue_Mountain_Drake,blue_Ocean_Drake,blue_Chemtech_Drake,blue_Hextech_Drake,blue_Heralds,blue_Towers_Destroyed,blue_Top_Towers_Destroyed,blue_Mid_Towers_Destroyed,blue_Bot_Towers_Destroyed,blue_Turret_Plates,blue_Inhibitors,blue_Top_Inhibitor,blue_Mid_Inhibitor,blue_Bot_Inhibitor,blue_Top_Plates,blue_Mid_Plates,blue_Bot_Plates,blue_Total_Gold,blue_Total_Level,blue_Avg_Level,blue_Total_XP,blue_Total_CS,blue_Total_Jungle_Monsters,blue_Gold_Diff,blue_XP_Diff,blue_Magic_Dmg,blue_Physical_Dmg,blue_True_Dmg,blue_Total_Dmg,red_Win,red_Wards,red_Yellow_Wards,red_Sight_Wards,red_Blue_Wards,red_Control_Wards,red_Wards_Destroyed,red_First_Blood,red_Kills,red_Aces,red_Assists,red_Void_Grubs,red_Dragons,red_Cloud_Drake,red_Infernal_Drake,red_Mountain_Drake,red_Ocean_Drake,red_Chemtech_Drake,red_Hextech_Drake,red_Heralds,red_Towers_Destroyed,red_Top_Towers_Destroyed,red_Mid_Towers_Destroyed,red_Bot_Towers_Destroyed,red_Turret_Plates,red_Inhibitors,red_Top_Inhibitor,red_Mid_Inhibitor,red_Bot_Inhibitor,red_Top_Plates,red_Mid_Plates,red_Bot_Plates,red_Total_Gold,red_Total_Level,red_Avg_Level,red_Total_XP,red_Total_CS,red_Total_Jungle_Monsters,red_Gold_Diff,red_XP_Diff,red_Magic_Dmg,red_Physical_Dmg,red_True_Dmg,red_Total_Dmg
NA1_4958350480,1.0,33.0,19.0,6.0,0.0,8.0,8.0,1.0,8.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,26406.0,45.0,9.0,29205.0,356.0,98.0,2212.0,1250.0,13291.0,6965.0,1013.0,21271.0,0.0,28.0,19.0,7.0,0.0,2.0,6.0,0.0,6.0,0.0,13.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24194.0,45.0,9.0,27955.0,338.0,101.0,-2212.0,-1250.0,7972.0,12335.0,1380.0,21690.0
NA1_4957611715,0.0,100.0,17.0,8.0,0.0,7.0,8.0,0.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,25007.0,44.0,8.8,27498.0,333.0,78.0,-3955.0,-2694.0,16571.0,10765.0,994.0,28336.0,1.0,27.0,12.0,8.0,2.0,5.0,11.0,1.0,17.0,0.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28962.0,47.0,9.4,30192.0,349.0,77.0,3955.0,2694.0,14904.0,22700.0,1415.0,39022.0
NA1_4956836432,1.0,140.0,12.0,7.0,0.0,2.0,4.0,0.0,22.0,0.0,18.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,33027.0,48.0,9.6,30486.0,349.0,89.0,5581.0,3480.0,22519.0,14328.0,1552.0,38402.0,0.0,27.0,15.0,8.0,0.0,4.0,4.0,1.0,14.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27446.0,43.0,8.6,27006.0,264.0,102.0,-5581.0,-3480.0,24483.0,11582.0,1584.0,37654.0
NA1_4956392805,0.0,24.0,13.0,8.0,1.0,2.0,8.0,0.0,11.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26743.0,47.0,9.4,30333.0,359.0,104.0,-414.0,2335.0,15197.0,14914.0,1454.0,31570.0,1.0,30.0,19.0,6.0,1.0,2.0,2.0,1.0,11.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27157.0,46.0,9.2,27998.0,326.0,98.0,414.0,-2335.0,8804.0,15466.0,1140.0,25414.0
NA1_4956061697,0.0,23.0,17.0,6.0,0.0,0.0,5.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25591.0,44.0,8.8,27665.0,370.0,76.0,-1647.0,-2452.0,11055.0,8807.0,346.0,20211.0,1.0,23.0,13.0,5.0,0.0,5.0,2.0,0.0,14.0,0.0,14.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,27238.0,46.0,9.2,30117.0,312.0,108.0,1647.0,2452.0,21625.0,7348.0,346.0,29322.0
NA1_4956050469,0.0,28.0,21.0,4.0,0.0,3.0,7.0,0.0,7.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23478.0,42.0,8.4,26382.0,332.0,68.0,-8986.0,-4329.0,9207.0,10499.0,942.0,20648.0,1.0,26.0,14.0,4.0,2.0,6.0,6.0,1.0,19.0,0.0,22.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,32464.0,48.0,9.6,30711.0,373.0,104.0,8986.0,4329.0,18538.0,19347.0,585.0,38472.0
NA1_4955817336,1.0,25.0,17.0,5.0,0.0,3.0,6.0,1.0,8.0,0.0,14.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,26920.0,46.0,9.2,30306.0,328.0,122.0,-296.0,-849.0,9995.0,15991.0,1629.0,27618.0,0.0,27.0,16.0,6.0,0.0,5.0,5.0,0.0,13.0,0.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,27216.0,47.0,9.4,31155.0,364.0,93.0,296.0,849.0,19571.0,9928.0,1280.0,30782.0
NA1_4953649953,0.0,32.0,18.0,7.0,0.0,4.0,5.0,1.0,11.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26588.0,44.0,8.8,28599.0,366.0,78.0,590.0,-1294.0,12590.0,14945.0,1120.0,28656.0,1.0,25.0,19.0,2.0,0.0,4.0,7.0,0.0,10.0,0.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,25998.0,47.0,9.4,29893.0,377.0,75.0,-590.0,1294.0,17980.0,10447.0,765.0,29195.0
NA1_4952837750,0.0,26.0,17.0,7.0,0.0,2.0,2.0,1.0,8.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,25593.0,45.0,9.0,27945.0,352.0,74.0,-3117.0,-1646.0,12670.0,12469.0,1598.0,26740.0,1.0,22.0,14.0,6.0,0.0,2.0,2.0,0.0,16.0,0.0,25.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28710.0,46.0,9.2,29591.0,341.0,85.0,3117.0,1646.0,12304.0,27414.0,933.0,40654.0
NA1_4952717574,0.0,175.0,19.0,8.0,0.0,3.0,3.0,1.0,18.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,27374.0,44.0,8.8,26996.0,286.0,72.0,-1777.0,-2361.0,14069.0,18043.0,723.0,32836.0,1.0,24.0,19.0,4.0,0.0,1.0,6.0,0.0,16.0,0.0,15.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,29151.0,46.0,9.2,29357.0,339.0,92.0,1777.0,2361.0,14790.0,14379.0,2450.0,31622.0
NA1_4960651189,1.0,35.0,21.0,5.0,0.0,2.0,0.0,1.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24792.0,44.0,8.8,27314.0,286.0,67.0,1516.0,1119.0,14683.0,18964.0,1394.0,35043.0,0.0,24.0,19.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,23276.0,43.0,8.6,26195.0,303.0,91.0,-1516.0,-1119.0,14042.0,9147.0,1314.0,24505.0
NA1_4960621536,0.0,23.0,17.0,5.0,0.0,1.0,4.0,0.0,9.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23795.0,43.0,8.6,26396.0,294.0,76.0,-4859.0,-4878.0,15050.0,12967.0,608.0,28628.0,1.0,44.0,15.0,5.0,0.0,3.0,0.0,1.0,18.0,0.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28654.0,48.0,9.6,31274.0,333.0,108.0,4859.0,4878.0,9503.0,24383.0,3871.0,37762.0
NA1_4960591121,0.0,24.0,16.0,2.0,0.0,3.0,5.0,0.0,7.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,24105.0,44.0,8.8,28041.0,332.0,72.0,-3710.0,-2315.0,15996.0,12562.0,534.0,29096.0,1.0,22.0,13.0,5.0,0.0,4.0,4.0,1.0,16.0,0.0,21.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27815.0,46.0,9.2,30356.0,291.0,96.0,3710.0,2315.0,20101.0,15975.0,1324.0,37403.0
NA1_4960085530,0.0,34.0,18.0,7.0,0.0,1.0,4.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,23343.0,45.0,9.0,28183.0,315.0,84.0,-9142.0,-4060.0,12004.0,12962.0,984.0,25953.0,1.0,24.0,15.0,5.0,0.0,3.0,9.0,1.0,18.0,0.0,13.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,32485.0,50.0,10.0,32243.0,403.0,99.0,9142.0,4060.0,17337.0,22366.0,2606.0,42312.0
NA1_4959579559,1.0,27.0,16.0,8.0,0.0,3.0,2.0,1.0,18.0,0.0,16.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,28343.0,45.0,9.0,29612.0,300.0,78.0,2382.0,-121.0,15684.0,20877.0,672.0,37236.0,0.0,17.0,16.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,25961.0,47.0,9.4,29733.0,353.0,86.0,-2382.0,121.0,13109.0,17188.0,2001.0,32300.0
NA1_4959524620,0.0,21.0,18.0,1.0,0.0,2.0,3.0,1.0,19.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,29315.0,47.0,9.4,31464.0,349.0,68.0,3585.0,4283.0,15865.0,21750.0,668.0,38286.0,1.0,23.0,16.0,2.0,0.0,5.0,1.0,0.0,12.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25730.0,44.0,8.8,27181.0,254.0,108.0,-3585.0,-4283.0,11784.0,18789.0,3079.0,33655.0
NA1_4959487133,0.0,25.0,17.0,4.0,0.0,4.0,2.0,1.0,11.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27444.0,46.0,9.2,29574.0,378.0,94.0,2209.0,-531.0,16530.0,26888.0,2118.0,45539.0,1.0,24.0,16.0,4.0,0.0,1.0,4.0,0.0,9.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25235.0,48.0,9.6,30105.0,320.0,78.0,-2209.0,531.0,11639.0,15717.0,723.0,28082.0
NA1_4959438615,1.0,21.0,15.0,4.0,0.0,2.0,3.0,0.0,16.0,0.0,24.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,30085.0,46.0,9.2,29766.0,304.0,90.0,4115.0,2278.0,20660.0,14986.0,1150.0,36798.0,0.0,25.0,13.0,9.0,0.0,3.0,0.0,1.0,12.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,25970.0,45.0,9.0,27488.0,286.0,72.0,-4115.0,-2278.0,19009.0,11563.0,991.0,31566.0
NA1_4958568557,0.0,28.0,14.0,3.0,0.0,3.0,5.0,0.0,8.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,24082.0,44.0,8.8,26733.0,265.0,94.0,-3233.0,-2027.0,8978.0,12797.0,795.0,22574.0,1.0,27.0,17.0,7.0,0.0,3.0,3.0,1.0,12.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,27315.0,46.0,9.2,28760.0,315.0,70.0,3233.0,2027.0,9970.0,23061.0,2243.0,35278.0
NA1_4958528086,1.0,25.0,20.0,4.0,0.0,1.0,6.0,0.0,12.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,28711.0,46.0,9.2,29965.0,342.0,99.0,1413.0,1413.0,10000.0,19474.0,1441.0,30919.0,0.0,30.0,18.0,5.0,0.0,5.0,6.0,1.0,13.0,0.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,27298.0,45.0,9.0,28552.0,340.0,80.0,-1413.0,-1413.0,17289.0,16902.0,1241.0,35436.0
NA1_4958483996,1.0,28.0,17.0,3.0,0.0,8.0,8.0,0.0,10.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25455.0,44.0,8.8,26746.0,299.0,64.0,-2419.0,-2434.0,17938.0,16566.0,647.0,35152.0,0.0,21.0,14.0,4.0,0.0,3.0,9.0,1.0,18.0,0.0,16.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27874.0,46.0,9.2,29180.0,293.0,81.0,2419.0,2434.0,14779.0,18093.0,2872.0,35747.0
NA1_4958435568,0.0,28.0,19.0,5.0,0.0,4.0,4.0,1.0,11.0,0.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,26990.0,45.0,9.0,28324.0,350.0,81.0,2021.0,2029.0,7069.0,18421.0,4595.0,30091.0,1.0,24.0,15.0,3.0,0.0,4.0,3.0,0.0,10.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,24969.0,42.0,8.4,26295.0,298.0,68.0,-2021.0,-2029.0,16810.0,9481.0,2180.0,28475.0
NA1_4958398700,0.0,27.0,15.0,7.0,0.0,5.0,3.0,1.0,13.0,0.0,11.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26524.0,47.0,9.4,28362.0,296.0,108.0,-1420.0,-1187.0,13648.0,17281.0,1363.0,32295.0,1.0,20.0,14.0,3.0,0.0,3.0,4.0,0.0,13.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,27944.0,45.0,9.0,29549.0,348.0,76.0,1420.0,1187.0,12657.0,14852.0,1147.0,28659.0
NA1_4957756655,0.0,26.0,20.0,4.0,0.0,2.0,2.0,0.0,11.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22922.0,45.0,9.0,27404.0,251.0,56.0,-3129.0,-2054.0,9827.0,11802.0,2062.0,23694.0,1.0,59.0,18.0,5.0,0.0,0.0,5.0,1.0,10.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,26051.0,46.0,9.2,29458.0,314.0,100.0,3129.0,2054.0,11294.0,14192.0,1223.0,26712.0
NA1_4957732109,1.0,18.0,15.0,1.0,0.0,2.0,1.0,0.0,18.0,0.0,15.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,30481.0,49.0,9.8,31545.0,353.0,93.0,7925.0,5397.0,15965.0,25919.0,3089.0,44976.0,0.0,21.0,18.0,3.0,0.0,0.0,3.0,1.0,6.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22556.0,44.0,8.8,26148.0,283.0,78.0,-7925.0,-5397.0,12649.0,11608.0,212.0,24472.0
NA1_4957694893,1.0,22.0,17.0,3.0,0.0,2.0,6.0,1.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,25362.0,44.0,8.8,28092.0,351.0,98.0,-3511.0,-2125.0,8551.0,12373.0,1401.0,22329.0,0.0,21.0,12.0,4.0,0.0,5.0,4.0,0.0,19.0,0.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,28873.0,46.0,9.2,30217.0,353.0,76.0,3511.0,2125.0,13703.0,22149.0,1149.0,37004.0
NA1_4957652093,1.0,27.0,20.0,5.0,0.0,2.0,1.0,1.0,19.0,0.0,19.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,30865.0,48.0,9.6,30816.0,340.0,98.0,8854.0,5499.0,17345.0,16991.0,2063.0,36404.0,0.0,17.0,12.0,4.0,0.0,1.0,2.0,0.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22011.0,43.0,8.6,25317.0,302.0,78.0,-8854.0,-5499.0,12371.0,15254.0,376.0,28002.0
NA1_4957542728,0.0,24.0,12.0,6.0,0.0,6.0,4.0,1.0,19.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,30315.0,47.0,9.4,31368.0,377.0,101.0,3312.0,1837.0,12789.0,20435.0,1001.0,34230.0,1.0,47.0,12.0,3.0,0.0,1.0,6.0,0.0,11.0,0.0,13.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27003.0,47.0,9.4,29531.0,310.0,82.0,-3312.0,-1837.0,15041.0,16678.0,2519.0,34242.0
NA1_4957491380,0.0,25.0,15.0,6.0,0.0,4.0,4.0,0.0,13.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,29141.0,47.0,9.4,29526.0,345.0,80.0,3616.0,1341.0,9195.0,20467.0,1012.0,30677.0,1.0,40.0,13.0,4.0,0.0,5.0,1.0,1.0,11.0,0.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25525.0,45.0,9.0,28185.0,317.0,86.0,-3616.0,-1341.0,11383.0,17675.0,5021.0,34082.0
NA1_4956910558,1.0,61.0,13.0,5.0,0.0,1.0,3.0,0.0,8.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,26233.0,44.0,8.8,28117.0,320.0,81.0,1439.0,2183.0,13611.0,15484.0,1268.0,30366.0,0.0,31.0,21.0,6.0,0.0,2.0,4.0,1.0,7.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24794.0,43.0,8.6,25934.0,316.0,86.0,-1439.0,-2183.0,11644.0,11391.0,1126.0,24163.0
NA1_4956880604,1.0,17.0,11.0,3.0,0.0,3.0,4.0,1.0,22.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,31624.0,45.0,9.0,28862.0,327.0,78.0,752.0,-1997.0,9921.0,24696.0,4234.0,38854.0,0.0,30.0,17.0,8.0,0.0,1.0,4.0,0.0,18.0,0.0,13.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,30872.0,48.0,9.6,30859.0,365.0,78.0,-752.0,1997.0,17411.0,22707.0,1580.0,41702.0
NA1_4956810719,1.0,24.0,17.0,5.0,0.0,2.0,5.0,0.0,10.0,0.0,14.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24493.0,45.0,9.0,28459.0,295.0,68.0,-769.0,-750.0,10143.0,14357.0,1996.0,26499.0,0.0,22.0,15.0,4.0,0.0,1.0,3.0,1.0,12.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25262.0,45.0,9.0,29209.0,311.0,77.0,769.0,750.0,16387.0,13953.0,3185.0,33529.0
NA1_4956784032,0.0,31.0,17.0,6.0,0.0,5.0,4.0,0.0,9.0,0.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24589.0,46.0,9.2,28270.0,328.0,64.0,-3061.0,-3030.0,10412.0,17265.0,523.0,28202.0,1.0,23.0,14.0,5.0,0.0,4.0,6.0,1.0,16.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27650.0,48.0,9.6,31300.0,349.0,100.0,3061.0,3030.0,20000.0,14455.0,2347.0,36805.0
NA1_4956730185,1.0,26.0,18.0,6.0,0.0,2.0,2.0,1.0,13.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27946.0,46.0,9.2,29003.0,370.0,78.0,1613.0,-601.0,6757.0,19984.0,511.0,27255.0,0.0,23.0,17.0,4.0,0.0,2.0,5.0,0.0,15.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26333.0,46.0,9.2,29604.0,332.0,76.0,-1613.0,601.0,14426.0,12117.0,418.0,26964.0
